customer_id,first_name,last_name,gender,birth_year,country,city,region,acquisition_channel,loyalty_tier,registration_date,email
C006380,Olga,Nikolic,M,1998,Cyprus,Limassol,Limassol,referral,Bronze,2024-10-07,customer006380@synthetic.example
C006381,Marko,Evans,F,1948,Serbia,Belgrade,Belgrade,organic,Silver,2022-02-11,customer006381@synthetic.example
C006382,Andrej,Savic,M,1949,Serbia,Kragujevac,Sumadija,social,Bronze,2022-12-01,customer006382@synthetic.example
C006383,Victor,Vasic,M,1998,Cyprus,Paphos,Paphos,organic,Bronze,2023-06-25,customer006383@synthetic.example
C006384,Petar,Savic,F,1996,Cyprus,Limassol,Limassol,social,Bronze,2022-02-09,customer006384@synthetic.example
C006385,Bojan,Jovanovic,F,1965,Cyprus,Nicosia,Nicosia,referral,Silver,2023-01-23,customer006385@synthetic.example
C006386,Bojan,Adams,U,1988,Serbia,Nis,Southern Serbia,organic,Silver,2024-06-15,customer006386@synthetic.example
C006387,Tanja,Costa,F,1959,Serbia,Belgrade,Belgrade,organic,Silver,2024-05-12,customer006387@synthetic.example
C006388,Olga,Jovanovic,M,1967,Cyprus,Nicosia,Nicosia,social,Bronze,2024-05-09,customer006388@synthetic.example
C006389,Nikola,Markovic,F,1991,Serbia,Kragujevac,Sumadija,organic,Bronze,2022-07-11,customer006389@synthetic.example
C006390,Olga,Nikolic,M,1998,Serbia,Belgrade,Belgrade,referral,Bronze,2022-03-04,customer006390@synthetic.example
C006391,Jelena,Savic,M,1989,Serbia,Belgrade,Belgrade,organic,Bronze,2023-11-17,customer006391@synthetic.example
C006392,Anna,Evans,M,1992,Serbia,Kragujevac,Sumadija,social,Bronze,2023-03-31,customer006392@synthetic.example
C006393,Tanja,Ilic,M,1959,Serbia,Nis,Southern Serbia,paid_search,Gold,2024-07-23,customer006393@synthetic.example
C006394,Tanja,Vasic,F,1951,Cyprus,Limassol,Limassol,referral,Silver,2024-08-07,customer006394@synthetic.example
C006395,Bojan,Markovic,M,1953,Serbia,Kragujevac,Sumadija,organic,Silver,2023-10-12,customer006395@synthetic.example
C006396,Bojan,Boric,F,1968,Cyprus,Larnaca,Larnaca,social,Silver,2024-04-11,customer006396@synthetic.example
C006397,Mila,Petrov,F,2004,Serbia,Novi Sad,Vojvodina,organic,Silver,2024-03-09,customer006397@synthetic.example
C006398,Andrej,Ilic,F,1963,Serbia,Belgrade,Belgrade,referral,Silver,2022-04-30,customer006398@synthetic.example
C006399,Daniel,Adams,F,1984,Serbia,Belgrade,Belgrade,paid_search,Silver,2024-04-22,customer006399@synthetic.example
C006400,Elena,Savic,M,1973,Serbia,Belgrade,Belgrade,referral,Bronze,2025-12-11,customer006400@synthetic.example
C006401,Sofia,Vasic,F,1954,Cyprus,Limassol,Limassol,organic,Bronze,2025-08-16,customer006401@synthetic.example
C006402,Mila,Ilic,F,1956,Cyprus,Paphos,Paphos,organic,Silver,2023-12-04,customer006402@synthetic.example
C006403,Sofia,Evans,F,1972,Serbia,Belgrade,Belgrade,social,Gold,2022-03-21,customer006403@synthetic.example
C006404,Petar,Dimitrov,F,1977,Cyprus,Larnaca,Larnaca,referral,Silver,2024-08-16,customer006404@synthetic.example
C006405,Olga,Costa,M,1982,Serbia,Novi Sad,Vojvodina,social,Bronze,2022-01-03,customer006405@synthetic.example
C006406,Andrej,Savic,M,1956,Serbia,Belgrade,Belgrade,referral,Bronze,2025-08-12,customer006406@synthetic.example
C006407,Nikola,Vasic,F,1981,Serbia,Kragujevac,Sumadija,paid_search,Silver,2023-10-24,customer006407@synthetic.example
C006408,Mila,Petrov,M,1978,Cyprus,Limassol,Limassol,social,Silver,2022-10-17,customer006408@synthetic.example
C006409,Ivan,Popovic,F,1975,Cyprus,Nicosia,Nicosia,social,Silver,2022-06-11,customer006409@synthetic.example
C006410,Nikola,Ilic,M,1992,Serbia,Belgrade,Belgrade,offline,Silver,2025-08-22,customer006410@synthetic.example
C006411,Alex,Savic,F,1972,Cyprus,Paphos,Paphos,referral,Bronze,2022-10-02,customer006411@synthetic.example
C006412,Andrej,Petrov,F,1952,Serbia,Belgrade,Belgrade,organic,Bronze,2023-03-13,customer006412@synthetic.example
C006413,Elena,Evans,U,1953,Serbia,Belgrade,Belgrade,paid_search,Gold,2021-12-31,customer006413@synthetic.example
C006414,Anna,Adams,M,1988,Serbia,Belgrade,Belgrade,organic,Bronze,2025-12-13,customer006414@synthetic.example
C006415,Ivan,Boric,M,1983,Serbia,Nis,Southern Serbia,offline,Bronze,2025-03-03,customer006415@synthetic.example
C006416,Nikola,Ilic,M,1977,Serbia,Belgrade,Belgrade,affiliate,Silver,2022-12-10,customer006416@synthetic.example
C006417,Elena,Vasic,F,1962,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2024-08-24,customer006417@synthetic.example
C006418,Bojan,Costa,F,1949,Cyprus,Nicosia,Nicosia,affiliate,Silver,2025-01-02,customer006418@synthetic.example
C006419,Petar,Popovic,M,1971,Cyprus,Limassol,Limassol,paid_search,Gold,2022-08-17,customer006419@synthetic.example
C006420,Daniel,Evans,F,1956,Serbia,Novi Sad,Vojvodina,offline,Bronze,2023-04-05,customer006420@synthetic.example
C006421,Sofia,Vasic,M,1971,Serbia,Belgrade,Belgrade,organic,Platinum,2022-11-12,customer006421@synthetic.example
C006422,Marko,Kovac,M,1969,Cyprus,,Larnaca,organic,Gold,2025-04-30,customer006422@synthetic.example
C006423,Stefan,Georgiou,F,1992,Serbia,Belgrade,Belgrade,affiliate,Bronze,2022-06-13,customer006423@synthetic.example
C006424,Ivan,Popovic,M,1979,Serbia,Belgrade,Belgrade,social,Silver,2024-05-18,customer006424@synthetic.example
C006425,Anna,Ilic,F,1999,Cyprus,Limassol,Limassol,organic,Silver,2023-01-25,customer006425@synthetic.example
C006426,Anna,Jovanovic,M,1960,Cyprus,Paphos,Paphos,social,Silver,2022-08-14,customer006426@synthetic.example
C006427,Daniel,Dimitrov,M,1984,Serbia,Belgrade,Belgrade,organic,Gold,2025-09-17,customer006427@synthetic.example
C006428,Marko,Nikolic,M,1980,Serbia,Nis,Southern Serbia,organic,Gold,2022-08-11,customer006428@synthetic.example
C006429,Mila,Costa,M,1950,Serbia,Nis,Southern Serbia,organic,Silver,2025-03-07,customer006429@synthetic.example
C006430,Eva,Dimitrov,F,1999,Cyprus,Nicosia,Nicosia,affiliate,Silver,2024-03-26,customer006430@synthetic.example
C006431,Petar,Kovac,F,1951,Cyprus,Limassol,Limassol,affiliate,Silver,2022-12-20,customer006431@synthetic.example
C006432,Alex,Georgiou,F,1984,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2022-06-06,customer006432@synthetic.example
C006433,Mila,Nikolic,F,1972,Serbia,Belgrade,Belgrade,organic,Bronze,2022-11-17,customer006433@synthetic.example
C006434,Bojan,Ilic,M,2003,Serbia,Belgrade,Belgrade,offline,Silver,2022-10-25,customer006434@synthetic.example
C006435,Elena,Popovic,M,1972,Cyprus,Limassol,Limassol,organic,Bronze,2024-08-26,customer006435@synthetic.example
C006436,Marko,Georgiou,F,2001,Cyprus,Nicosia,Nicosia,paid_search,Silver,2022-11-08,customer006436@synthetic.example
C006437,Victor,Boric,F,2005,Cyprus,Nicosia,Nicosia,paid_search,Gold,2024-03-12,customer006437@synthetic.example
C006438,Ivan,Petrov,F,1962,Serbia,Novi Sad,Vojvodina,paid_search,Platinum,2025-08-11,customer006438@synthetic.example
C006439,Jelena,Adams,M,1981,Cyprus,Limassol,Limassol,referral,Silver,2023-03-12,customer006439@synthetic.example
C006440,Alex,Vasic,M,1978,Serbia,Novi Sad,Vojvodina,referral,Bronze,2024-02-06,customer006440@synthetic.example
C006441,Bojan,Costa,F,1967,Cyprus,Limassol,Limassol,referral,Silver,2022-09-13,customer006441@synthetic.example
C006442,Sofia,Vasic,F,1955,Serbia,Novi Sad,Vojvodina,organic,Bronze,2024-02-01,customer006442@synthetic.example
C006443,Eva,Dimitrov,M,1953,Serbia,Belgrade,Belgrade,offline,Bronze,2023-12-07,customer006443@synthetic.example
C006444,Andrej,Dimitrov,F,1983,Serbia,Belgrade,Belgrade,affiliate,Bronze,2024-12-13,customer006444@synthetic.example
C006445,Ivan,Boric,M,1993,Serbia,Belgrade,Belgrade,affiliate,Gold,2022-05-07,customer006445@synthetic.example
C006446,Elena,Petrov,F,1986,Serbia,Kragujevac,Sumadija,offline,Silver,2025-02-07,customer006446@synthetic.example
C006447,Stefan,Savic,F,1971,Cyprus,Limassol,Limassol,social,Gold,2022-05-23,customer006447@synthetic.example
C006448,Alex,Savic,M,1988,Serbia,Belgrade,Belgrade,social,Silver,2022-12-09,customer006448@synthetic.example
C006449,Olga,Nikolic,M,1985,Cyprus,Larnaca,Larnaca,referral,Bronze,2025-06-03,customer006449@synthetic.example
C006450,Bojan,Savic,M,1997,Serbia,Belgrade,Belgrade,paid_search,Gold,2025-05-16,customer006450@synthetic.example
C006451,Anna,Markovic,F,2005,Cyprus,Limassol,Limassol,referral,Bronze,2023-03-31,customer006451@synthetic.example
C006452,Bojan,Jovanovic,M,1991,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-06-06,customer006452@synthetic.example
C006453,Elena,Popovic,F,1972,Serbia,Novi Sad,Vojvodina,affiliate,Silver,2022-06-08,customer006453@synthetic.example
C006454,Eva,Savic,M,1988,Serbia,Nis,Southern Serbia,paid_search,Silver,2025-01-16,customer006454@synthetic.example
C006455,Elena,Boric,M,1984,Cyprus,Nicosia,Nicosia,offline,Bronze,2022-07-02,customer006455@synthetic.example
C006456,Alex,Savic,M,1973,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2024-03-21,customer006456@synthetic.example
C006457,Sofia,Boric,M,2000,Cyprus,Limassol,Limassol,social,Bronze,2024-03-12,customer006457@synthetic.example
C006458,Eva,Boric,M,1978,Serbia,Nis,Southern Serbia,paid_search,Bronze,2024-03-10,customer006458@synthetic.example
C006459,Andrej,Vasic,M,1976,Cyprus,Limassol,Limassol,organic,Bronze,2024-08-08,customer006459@synthetic.example
C006460,Elena,Savic,M,1962,Cyprus,Limassol,Limassol,affiliate,Bronze,2023-07-05,customer006460@synthetic.example
C006461,Anna,Adams,F,1975,Cyprus,Limassol,Limassol,social,Bronze,2022-07-11,customer006461@synthetic.example
C006462,Olga,Markovic,F,1953,Cyprus,Paphos,Paphos,affiliate,Bronze,2023-12-11,customer006462@synthetic.example
C006463,Olga,Adams,M,1969,Serbia,Belgrade,Belgrade,organic,Bronze,2025-08-24,customer006463@synthetic.example
C006464,Elena,Georgiou,F,1993,Cyprus,Nicosia,Nicosia,social,Bronze,2025-06-07,customer006464@synthetic.example
C006465,Anna,Kovac,F,1957,Cyprus,Nicosia,Nicosia,referral,Silver,2022-07-19,customer006465@synthetic.example
C006466,Alex,Georgiou,F,1995,Cyprus,Limassol,Limassol,organic,Bronze,2023-05-03,customer006466@synthetic.example
C006467,Anna,Popovic,M,2001,Serbia,Kragujevac,Sumadija,paid_search,Gold,2023-02-05,customer006467@synthetic.example
C006468,Alex,Petrov,F,1994,Cyprus,Nicosia,Nicosia,affiliate,Bronze,2023-02-17,customer006468@synthetic.example
C006469,Eva,Nikolic,F,2005,Serbia,Belgrade,Belgrade,offline,Bronze,2024-02-16,customer006469@synthetic.example
C006470,Bojan,Kovac,F,2002,Cyprus,Limassol,Limassol,organic,Bronze,2024-05-20,customer006470@synthetic.example
C006471,Eva,Adams,M,1991,Cyprus,Limassol,Limassol,offline,Bronze,2022-04-25,customer006471@synthetic.example
C006472,Eva,Petrov,U,1978,Serbia,Kragujevac,Sumadija,affiliate,Bronze,2023-02-26,customer006472@synthetic.example
C006473,Marko,Jovanovic,M,2005,Serbia,Novi Sad,Vojvodina,offline,Bronze,2022-05-09,customer006473@synthetic.example
C006474,Olga,Evans,F,1987,Serbia,Belgrade,Belgrade,organic,Bronze,2024-10-19,customer006474@synthetic.example
C006475,Nikola,Nikolic,F,1988,Serbia,Novi Sad,Vojvodina,organic,Gold,2024-08-10,customer006475@synthetic.example
C006476,Daniel,Markovic,F,1994,Cyprus,Nicosia,Nicosia,organic,Silver,2025-05-07,customer006476@synthetic.example
C006477,Ivan,Adams,F,1979,Serbia,Belgrade,Belgrade,social,Silver,2024-12-08,customer006477@synthetic.example
C006478,Marko,Adams,M,1977,Serbia,Belgrade,Belgrade,paid_search,Silver,2023-02-18,customer006478@synthetic.example
C006479,Elena,Vasic,M,2001,Cyprus,Larnaca,Larnaca,paid_search,Silver,2023-02-14,customer006479@synthetic.example
C006480,Tanja,Georgiou,F,1962,Cyprus,Paphos,Paphos,social,Bronze,2025-12-20,customer006480@synthetic.example
C006481,Mila,Ilic,M,1975,Serbia,Belgrade,Belgrade,organic,Gold,2023-10-03,customer006481@synthetic.example
C006482,Nikola,Petrov,M,1964,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2022-06-24,customer006482@synthetic.example
C006483,Jelena,Ilic,F,1960,Cyprus,Paphos,Paphos,offline,Silver,2025-10-08,customer006483@synthetic.example
C006484,Anna,Markovic,F,1975,Cyprus,Larnaca,Larnaca,social,Bronze,2023-04-10,customer006484@synthetic.example
C006485,Stefan,Jovanovic,M,1962,Cyprus,Nicosia,Nicosia,social,Bronze,2022-03-02,customer006485@synthetic.example
C006486,Alex,Kovac,F,1971,Cyprus,Limassol,Limassol,organic,Bronze,2024-10-06,customer006486@synthetic.example
C006487,Tanja,Jovanovic,F,1950,Serbia,Belgrade,Belgrade,social,Silver,2023-05-21,customer006487@synthetic.example
C006488,Andrej,Petrov,F,1963,Cyprus,Limassol,Limassol,organic,Bronze,2025-07-21,customer006488@synthetic.example
C006489,Andrej,Boric,M,1959,Cyprus,Limassol,Limassol,paid_search,Silver,2025-05-01,customer006489@synthetic.example
C006490,Victor,Evans,F,1953,Serbia,Belgrade,Belgrade,paid_search,Silver,2025-05-14,customer006490@synthetic.example
C006491,Bojan,Savic,F,1998,Cyprus,Nicosia,Nicosia,organic,Silver,2023-04-07,customer006491@synthetic.example
C006492,Andrej,Ilic,F,1993,Cyprus,Nicosia,Nicosia,social,Silver,2023-04-19,customer006492@synthetic.example
C006493,Andrej,Kovac,M,1988,Cyprus,Nicosia,Nicosia,affiliate,Silver,2025-03-22,customer006493@synthetic.example
C006494,Victor,Jovanovic,F,1975,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2022-04-15,customer006494@synthetic.example
C006495,Andrej,Vasic,M,1964,Cyprus,Limassol,Limassol,social,Bronze,2024-06-17,customer006495@synthetic.example
C006496,Anna,Vasic,M,1988,Cyprus,Paphos,Paphos,referral,Bronze,2023-11-24,customer006496@synthetic.example
C006497,Sofia,Georgiou,M,1965,Serbia,Kragujevac,Sumadija,organic,Silver,2022-12-09,customer006497@synthetic.example
C006498,Ivan,Ilic,M,1997,Serbia,Kragujevac,Sumadija,paid_search,Bronze,2024-09-12,customer006498@synthetic.example
C006499,Nikola,Ilic,M,1955,Serbia,Nis,Southern Serbia,referral,Bronze,2025-05-08,customer006499@synthetic.example
C006500,Petar,Savic,F,1973,Serbia,Novi Sad,Vojvodina,referral,Bronze,2023-08-15,customer006500@synthetic.example
C006501,Olga,Dimitrov,F,1949,Serbia,Nis,Southern Serbia,paid_search,Silver,2023-09-19,customer006501@synthetic.example
C006502,Daniel,Costa,M,1995,Serbia,Belgrade,Belgrade,referral,Gold,2024-06-19,customer006502@synthetic.example
C006503,Eva,Jovanovic,F,1996,Serbia,Novi Sad,Vojvodina,paid_search,Gold,2022-03-18,customer006503@synthetic.example
C006504,Olga,Ilic,M,1970,Cyprus,Nicosia,Nicosia,referral,Bronze,2022-07-10,customer006504@synthetic.example
C006505,Mila,Kovac,F,1971,Serbia,Nis,Southern Serbia,affiliate,Silver,2022-09-16,customer006505@synthetic.example
C006506,Mila,Savic,M,1978,Cyprus,Nicosia,Nicosia,social,Bronze,2022-08-14,customer006506@synthetic.example
C006507,Eva,Evans,F,1973,Cyprus,Limassol,Limassol,organic,Bronze,2022-04-04,customer006507@synthetic.example
C006508,Bojan,Markovic,F,2004,Cyprus,Nicosia,Nicosia,social,Bronze,2022-09-20,customer006508@synthetic.example
C006509,Bojan,Evans,M,1997,Serbia,Novi Sad,Vojvodina,paid_search,Platinum,2023-11-04,customer006509@synthetic.example
C006510,Mila,Petrov,M,1995,Cyprus,Larnaca,Larnaca,organic,Bronze,2024-06-22,customer006510@synthetic.example
C006511,Nikola,Nikolic,F,2000,Cyprus,Limassol,Limassol,paid_search,Silver,2022-07-10,customer006511@synthetic.example
C006512,Jelena,Boric,F,2005,Serbia,Nis,Southern Serbia,social,Silver,2025-09-30,customer006512@synthetic.example
C006513,Andrej,Vasic,M,1986,Cyprus,Limassol,Limassol,organic,Bronze,2023-02-14,customer006513@synthetic.example
C006514,Sofia,Adams,M,1971,Serbia,Belgrade,Belgrade,paid_search,Bronze,2024-05-17,customer006514@synthetic.example
C006515,Elena,Evans,M,1961,Serbia,Novi Sad,Vojvodina,affiliate,Silver,2025-01-11,customer006515@synthetic.example
C006516,Mila,Ilic,M,1985,Cyprus,Larnaca,Larnaca,referral,Gold,2024-12-16,customer006516@synthetic.example
C006517,Andrej,Costa,M,1968,Cyprus,Paphos,Paphos,offline,Bronze,2024-01-22,customer006517@synthetic.example
C006518,Ivan,Kovac,F,1954,Serbia,Belgrade,Belgrade,organic,Silver,2022-02-02,customer006518@synthetic.example
C006519,Marko,Boric,F,1989,Cyprus,Limassol,Limassol,affiliate,Silver,2024-02-25,customer006519@synthetic.example
C006520,Olga,Ilic,F,1998,Serbia,Belgrade,Belgrade,paid_search,Silver,2025-04-04,customer006520@synthetic.example
C006521,Daniel,Costa,M,1990,Cyprus,Limassol,Limassol,organic,Bronze,2024-01-08,customer006521@synthetic.example
C006522,Bojan,Evans,M,1948,Serbia,Belgrade,Belgrade,paid_search,Bronze,2025-05-18,customer006522@synthetic.example
C006523,Victor,Vasic,M,1949,Serbia,Belgrade,Belgrade,organic,Bronze,2022-05-10,customer006523@synthetic.example
C006524,Ivan,Petrov,F,1974,Serbia,Nis,Southern Serbia,social,Bronze,2023-03-24,customer006524@synthetic.example
C006525,Alex,Boric,U,1959,Serbia,Belgrade,Belgrade,affiliate,Bronze,2022-01-18,customer006525@synthetic.example
C006526,Victor,Nikolic,M,1983,Cyprus,Limassol,Limassol,organic,Bronze,2024-09-15,customer006526@synthetic.example
C006527,Stefan,Savic,F,1976,Serbia,Belgrade,Belgrade,social,Bronze,2025-07-06,customer006527@synthetic.example
C006528,Olga,Evans,M,1960,Serbia,Belgrade,Belgrade,organic,Bronze,2025-07-17,customer006528@synthetic.example
C006529,Sofia,Popovic,M,1994,Cyprus,Limassol,Limassol,organic,Silver,2023-08-04,customer006529@synthetic.example
C006530,Nikola,Costa,M,1953,Cyprus,Paphos,Paphos,paid_search,Bronze,2025-12-15,customer006530@synthetic.example
C006531,Eva,Kovac,F,1964,Serbia,Nis,Southern Serbia,organic,Bronze,2023-02-04,customer006531@synthetic.example
C006532,Eva,Jovanovic,F,1961,Cyprus,Nicosia,Nicosia,paid_search,Gold,2022-08-01,customer006532@synthetic.example
C006533,Mila,Popovic,F,1980,Cyprus,Nicosia,Nicosia,referral,Silver,2022-10-23,customer006533@synthetic.example
C006534,Eva,Ilic,F,1975,Serbia,Belgrade,Belgrade,affiliate,Bronze,2022-06-13,customer006534@synthetic.example
C006535,Eva,Savic,F,1977,Serbia,Belgrade,Belgrade,organic,Bronze,2025-01-01,customer006535@synthetic.example
C006536,Andrej,Savic,M,2003,Serbia,Novi Sad,Vojvodina,paid_search,Silver,2024-04-22,customer006536@synthetic.example
C006537,Mila,Boric,M,1980,Serbia,Kragujevac,Sumadija,affiliate,Gold,2024-05-20,customer006537@synthetic.example
C006538,Sofia,Vasic,F,1992,Serbia,Nis,Southern Serbia,affiliate,Silver,2022-09-06,customer006538@synthetic.example
C006539,Alex,Boric,M,1978,Cyprus,Nicosia,Nicosia,affiliate,Silver,2023-10-14,customer006539@synthetic.example
C006540,Mila,Petrov,M,1976,Cyprus,,Limassol,paid_search,Silver,2022-05-24,customer006540@synthetic.example
C006541,Elena,Costa,M,1957,Cyprus,Limassol,Limassol,social,Silver,2024-11-26,customer006541@synthetic.example
C006542,Daniel,Nikolic,M,1957,Serbia,Novi Sad,Vojvodina,affiliate,Bronze,2023-07-31,customer006542@synthetic.example
C006543,Tanja,Markovic,F,1950,Cyprus,Larnaca,Larnaca,organic,Silver,2024-10-23,customer006543@synthetic.example
C006544,Sofia,Boric,F,1991,Serbia,Novi Sad,Vojvodina,social,Silver,2025-03-16,customer006544@synthetic.example
C006545,Marko,Adams,F,1960,Cyprus,Nicosia,Nicosia,paid_search,Gold,2023-12-25,customer006545@synthetic.example
C006546,Victor,Adams,M,1966,Serbia,Belgrade,Belgrade,organic,Gold,2023-02-15,customer006546@synthetic.example
C006547,Alex,Dimitrov,F,1965,Cyprus,Limassol,Limassol,organic,Bronze,2022-07-05,customer006547@synthetic.example
C006548,Bojan,Ilic,F,1983,Cyprus,Limassol,Limassol,organic,Gold,2022-12-23,customer006548@synthetic.example
C006549,Sofia,Boric,F,1959,Cyprus,Limassol,Limassol,paid_search,Bronze,2023-11-17,customer006549@synthetic.example
C006550,Daniel,Markovic,F,1969,Cyprus,Nicosia,Nicosia,social,Platinum,2024-08-09,customer006550@synthetic.example
C006551,Andrej,Ilic,F,1967,Serbia,Nis,Southern Serbia,organic,Gold,2022-11-23,customer006551@synthetic.example
C006552,Victor,Boric,F,1953,Cyprus,Paphos,Paphos,paid_search,Bronze,2022-03-09,customer006552@synthetic.example
C006553,Ivan,Adams,M,1976,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2025-09-21,customer006553@synthetic.example
C006554,Jelena,Markovic,M,1967,Serbia,Belgrade,Belgrade,affiliate,Bronze,2022-01-16,customer006554@synthetic.example
C006555,Stefan,Dimitrov,M,1955,Cyprus,Nicosia,Nicosia,organic,Bronze,2025-08-12,customer006555@synthetic.example
C006556,Tanja,Markovic,M,1985,Serbia,Belgrade,Belgrade,organic,Gold,2022-06-20,customer006556@synthetic.example
C006557,Petar,Savic,M,1972,Cyprus,Larnaca,Larnaca,social,Silver,2025-12-25,customer006557@synthetic.example
C006558,Mila,Costa,M,1952,Serbia,Novi Sad,Vojvodina,social,Bronze,2024-11-18,customer006558@synthetic.example
C006559,Alex,Dimitrov,M,1990,Cyprus,Larnaca,Larnaca,paid_search,Silver,2023-02-03,customer006559@synthetic.example
